,sellprice,symbol,selltime,qty,sl,strike,tp,buyprice,buytime,reason,pnl
161,128.7,BANKNIFTY07JAN2132000CE,2021-01-07 09:57:00,25,131.274,32000,124.83899999999998,131.274,2021-01-07 09:58:00,SL HIT,-64.3500000000003
162,103.1,BANKNIFTY07JAN2132000PE,2021-01-07 09:57:00,25,101.038,32000,106.193,101.038,2021-01-07 09:58:00,SL HIT,-51.54999999999994
163,139.25,BANKNIFTY07JAN2132000CE,2021-01-07 09:59:00,25,142.035,32000,135.0725,135.0725,2021-01-07 10:00:00,TP HIT,104.43750000000023
164,94.05,BANKNIFTY07JAN2132000PE,2021-01-07 09:59:00,25,92.169,32000,96.8715,91.2285,2021-01-07 10:00:00,TP HIT,70.53750000000001
165,136.5,BANKNIFTY07JAN2132000CE,2021-01-07 10:01:00,25,139.23,32000,132.405,132.405,2021-01-07 10:02:00,TP HIT,102.37499999999997
166,90.8,BANKNIFTY07JAN2132000PE,2021-01-07 10:01:00,25,88.984,32000,93.524,88.076,2021-01-07 10:02:00,TP HIT,68.1000000000001
167,94.45,BANKNIFTY07JAN2132000PE,2021-01-07 10:03:00,25,92.561,32000,97.2835,92.561,2021-01-07 10:04:00,SL HIT,-47.224999999999895
168,125.6,BANKNIFTY07JAN2132000CE,2021-01-07 10:05:00,25,128.112,32000,121.832,121.832,2021-01-07 10:06:00,TP HIT,94.20000000000002
169,98.95,BANKNIFTY07JAN2132000PE,2021-01-07 10:05:00,25,96.971,32000,101.91850000000001,95.9815,2021-01-07 10:06:00,TP HIT,74.21250000000015
170,113.8,BANKNIFTY07JAN2132000CE,2021-01-07 10:07:00,25,116.076,32000,110.386,116.076,2021-01-07 10:08:00,SL HIT,-56.899999999999906
171,107.45,BANKNIFTY07JAN2132000PE,2021-01-07 10:07:00,25,105.301,32000,110.6735,105.301,2021-01-07 10:08:00,SL HIT,-53.72500000000002
172,121.7,BANKNIFTY07JAN2132000CE,2021-01-07 10:09:00,25,124.134,32000,118.049,118.049,2021-01-07 10:10:00,TP HIT,91.2749999999999
173,102.9,BANKNIFTY07JAN2132000PE,2021-01-07 10:09:00,25,100.842,32000,105.98700000000001,99.813,2021-01-07 10:10:00,TP HIT,77.17500000000008
174,99.0,BANKNIFTY07JAN2132000PE,2021-01-07 10:11:00,25,97.02,32000,101.97,96.03,2021-01-07 10:13:00,TP HIT,74.24999999999997
175,105.9,BANKNIFTY07JAN2132000PE,2021-01-07 10:14:00,25,103.78200000000001,32000,109.07700000000001,103.78200000000001,2021-01-07 10:15:00,SL HIT,-52.949999999999875
176,105.9,BANKNIFTY07JAN2132000PE,2021-01-07 10:14:00,25,103.78200000000001,32000,109.07700000000001,101.55,2021-01-07 10:15:00,Time Up,108.75000000000021
177,116.85,BANKNIFTY07JAN2132000CE,2021-01-07 10:14:00,25,119.187,32000,113.3445,118.6,2021-01-07 10:15:00,Time Up,-43.75
178,349.7,BANKNIFTY14JAN2132300CE,2021-01-08 09:15:00,25,356.69399999999996,32300,339.209,356.69399999999996,2021-01-08 09:16:00,SL HIT,-174.84999999999928
179,400.25,BANKNIFTY14JAN2132300PE,2021-01-08 09:15:00,25,392.245,32300,412.2575,392.245,2021-01-08 09:16:00,SL HIT,-200.1249999999999
180,363.15,BANKNIFTY14JAN2132200PE,2021-01-08 09:17:00,25,355.887,32200,374.04449999999997,355.887,2021-01-08 09:18:00,SL HIT,-181.57499999999942
181,378.0,BANKNIFTY14JAN2132200CE,2021-01-08 09:19:00,25,385.56,32200,366.66,366.66,2021-01-08 09:21:00,TP HIT,283.4999999999994
182,336.85,BANKNIFTY14JAN2132100PE,2021-01-08 09:22:00,25,330.113,32100,346.95550000000003,326.7445,2021-01-08 09:25:00,TP HIT,252.63750000000016
183,415.15,BANKNIFTY14JAN2132100CE,2021-01-08 09:26:00,25,423.453,32100,402.6955,402.6955,2021-01-08 09:27:00,TP HIT,311.3624999999999
184,342.4,BANKNIFTY14JAN2132100PE,2021-01-08 09:26:00,25,335.55199999999996,32100,352.67199999999997,332.128,2021-01-08 09:27:00,TP HIT,256.7999999999998
185,409.15,BANKNIFTY14JAN2132100CE,2021-01-08 09:28:00,25,417.33299999999997,32100,396.8755,396.8755,2021-01-08 09:30:00,TP HIT,306.8624999999997
186,338.35,BANKNIFTY14JAN2132100PE,2021-01-08 09:28:00,25,331.583,32100,348.50050000000005,328.1995,2021-01-08 09:30:00,TP HIT,253.76250000000056
187,406.45,BANKNIFTY14JAN2132100CE,2021-01-08 09:31:00,25,414.579,32100,394.2565,394.2565,2021-01-08 09:33:00,TP HIT,304.8374999999993
188,328.9,BANKNIFTY14JAN2132100PE,2021-01-08 09:31:00,25,322.322,32100,338.767,319.03299999999996,2021-01-08 09:33:00,TP HIT,246.67500000000047
189,358.6,BANKNIFTY14JAN2132200CE,2021-01-08 09:34:00,25,365.77200000000005,32200,347.84200000000004,365.77200000000005,2021-01-08 09:37:00,SL HIT,-179.30000000000064
190,370.05,BANKNIFTY14JAN2132200PE,2021-01-08 09:34:00,25,362.649,32200,381.1515,362.649,2021-01-08 09:37:00,SL HIT,-185.02500000000026
191,340.3,BANKNIFTY14JAN2132100PE,2021-01-08 09:38:00,25,333.494,32100,350.509,330.091,2021-01-08 09:42:00,TP HIT,255.22500000000008
192,371.65,BANKNIFTY14JAN2132100PE,2021-01-08 09:43:00,25,364.217,32100,382.79949999999997,364.217,2021-01-08 09:44:00,SL HIT,-185.82499999999982
193,387.55,BANKNIFTY14JAN2132100CE,2021-01-08 09:45:00,25,395.301,32100,375.9235,395.301,2021-01-08 09:46:00,SL HIT,-193.7749999999994
194,364.95,BANKNIFTY14JAN2132100PE,2021-01-08 09:45:00,25,357.651,32100,375.8985,357.651,2021-01-08 09:46:00,SL HIT,-182.47499999999945
195,350.95,BANKNIFTY14JAN2132100PE,2021-01-08 09:47:00,25,343.931,32100,361.4785,343.931,2021-01-08 09:49:00,SL HIT,-175.47500000000014
196,360.4,BANKNIFTY14JAN2132200CE,2021-01-08 09:50:00,25,367.608,32200,349.58799999999997,367.608,2021-01-08 09:51:00,SL HIT,-180.20000000000067
197,387.3,BANKNIFTY14JAN2132200PE,2021-01-08 09:50:00,25,379.55400000000003,32200,398.91900000000004,379.55400000000003,2021-01-08 09:51:00,SL HIT,-193.64999999999952
198,348.0,BANKNIFTY14JAN2132100PE,2021-01-08 09:52:00,25,341.04,32100,358.44,341.04,2021-01-08 09:56:00,SL HIT,-173.9999999999995
199,405.0,BANKNIFTY14JAN2132100CE,2021-01-08 09:57:00,25,413.1,32100,392.85,392.85,2021-01-08 09:59:00,TP HIT,303.74999999999943
200,340.0,BANKNIFTY14JAN2132100PE,2021-01-08 09:57:00,25,333.2,32100,350.2,329.8,2021-01-08 09:59:00,TP HIT,254.99999999999972
201,400.15,BANKNIFTY14JAN2132100CE,2021-01-08 10:00:00,25,408.15299999999996,32100,388.14549999999997,388.14549999999997,2021-01-08 10:02:00,TP HIT,300.1125000000002
202,344.0,BANKNIFTY14JAN2132100PE,2021-01-08 10:00:00,25,337.12,32100,354.32,333.68,2021-01-08 10:02:00,TP HIT,257.99999999999983
203,402.6,BANKNIFTY14JAN2132100CE,2021-01-08 10:03:00,25,410.65200000000004,32100,390.52200000000005,390.52200000000005,2021-01-08 10:04:00,TP HIT,301.94999999999936
204,338.95,BANKNIFTY14JAN2132100PE,2021-01-08 10:03:00,25,332.171,32100,349.1185,328.7815,2021-01-08 10:04:00,TP HIT,254.21249999999986
205,354.0,BANKNIFTY14JAN2132200CE,2021-01-08 10:05:00,25,361.08,32200,343.38,361.08,2021-01-08 10:06:00,SL HIT,-176.9999999999996
206,383.65,BANKNIFTY14JAN2132200PE,2021-01-08 10:05:00,25,375.977,32200,395.1595,375.977,2021-01-08 10:06:00,SL HIT,-191.82500000000005
207,341.8,BANKNIFTY14JAN2132100PE,2021-01-08 10:07:00,25,334.964,32100,352.05400000000003,334.964,2021-01-08 10:10:00,SL HIT,-170.90000000000032
208,355.2,BANKNIFTY14JAN2132200CE,2021-01-08 10:11:00,25,362.304,32200,344.544,362.304,2021-01-08 10:13:00,SL HIT,-177.59999999999962
209,374.25,BANKNIFTY14JAN2132200PE,2021-01-08 10:11:00,25,366.765,32200,385.4775,366.765,2021-01-08 10:13:00,SL HIT,-187.12500000000034
210,356.85,BANKNIFTY14JAN2132200PE,2021-01-08 10:14:00,25,349.713,32200,367.55550000000005,357.3,2021-01-08 10:15:00,Time Up,-11.249999999999716
211,371.75,BANKNIFTY14JAN2132200CE,2021-01-08 10:14:00,25,379.185,32200,360.5975,372.3,2021-01-08 10:15:00,Time Up,-13.750000000000284
212,262.45,BANKNIFTY14JAN2132300CE,2021-01-11 09:15:00,25,267.699,32300,254.57649999999998,267.699,2021-01-11 09:16:00,SL HIT,-131.2250000000006
213,399.95,BANKNIFTY14JAN2132300PE,2021-01-11 09:15:00,25,391.95099999999996,32300,411.94849999999997,391.95099999999996,2021-01-11 09:16:00,SL HIT,-199.9750000000006
214,390.0,BANKNIFTY14JAN2132100PE,2021-01-11 09:17:00,25,382.2,32100,401.7,382.2,2021-01-11 09:18:00,SL HIT,-195.00000000000028
215,363.45,BANKNIFTY14JAN2132100PE,2021-01-11 09:19:00,25,356.181,32100,374.3535,352.5465,2021-01-11 09:22:00,TP HIT,272.5875000000002
216,352.5,BANKNIFTY14JAN2132100CE,2021-01-11 09:23:00,25,359.55,32100,341.925,359.55,2021-01-11 09:25:00,SL HIT,-176.25000000000028
217,383.55,BANKNIFTY14JAN2132100PE,2021-01-11 09:23:00,25,375.879,32100,395.0565,375.879,2021-01-11 09:25:00,SL HIT,-191.7749999999998
218,378.0,BANKNIFTY14JAN2132100CE,2021-01-11 09:26:00,25,385.56,32100,366.66,366.66,2021-01-11 09:29:00,TP HIT,283.4999999999994
219,352.65,BANKNIFTY14JAN2132100PE,2021-01-11 09:26:00,25,345.597,32100,363.2295,342.0705,2021-01-11 09:29:00,TP HIT,264.4874999999999
220,344.85,BANKNIFTY14JAN2132200CE,2021-01-11 09:30:00,25,351.747,32200,334.5045,351.747,2021-01-11 09:31:00,SL HIT,-172.42499999999978
221,351.0,BANKNIFTY14JAN2132200CE,2021-01-11 09:32:00,25,358.02,32200,340.47,358.02,2021-01-11 09:35:00,SL HIT,-175.49999999999955
222,368.5,BANKNIFTY14JAN2132200PE,2021-01-11 09:32:00,25,361.13,32200,379.555,361.13,2021-01-11 09:35:00,SL HIT,-184.2500000000001
223,379.2,BANKNIFTY14JAN2132100CE,2021-01-11 09:36:00,25,386.784,32100,367.824,386.784,2021-01-11 09:37:00,SL HIT,-189.60000000000008
224,339.8,BANKNIFTY14JAN2132100PE,2021-01-11 09:36:00,25,333.004,32100,349.994,333.004,2021-01-11 09:37:00,SL HIT,-169.8999999999998
225,392.25,BANKNIFTY14JAN2132100CE,2021-01-11 09:38:00,25,400.095,32100,380.4825,380.4825,2021-01-11 09:40:00,TP HIT,294.1874999999996
226,328.75,BANKNIFTY14JAN2132100PE,2021-01-11 09:38:00,25,322.175,32100,338.6125,318.8875,2021-01-11 09:40:00,TP HIT,246.56250000000028
227,385.5,BANKNIFTY14JAN2132100CE,2021-01-11 09:41:00,25,393.21,32100,373.935,373.935,2021-01-11 09:47:00,TP HIT,289.12499999999994
228,336.95,BANKNIFTY14JAN2132100PE,2021-01-11 09:41:00,25,330.211,32100,347.0585,326.8415,2021-01-11 09:47:00,TP HIT,252.7124999999998
229,368.4,BANKNIFTY14JAN2132100CE,2021-01-11 09:48:00,25,375.768,32100,357.34799999999996,375.768,2021-01-11 09:53:00,SL HIT,-184.19999999999987
230,333.6,BANKNIFTY14JAN2132100PE,2021-01-11 09:54:00,25,326.928,32100,343.608,326.928,2021-01-11 09:57:00,SL HIT,-166.80000000000064
231,387.5,BANKNIFTY14JAN2132100CE,2021-01-11 09:58:00,25,395.25,32100,375.875,375.875,2021-01-11 10:01:00,TP HIT,290.625
232,340.7,BANKNIFTY14JAN2132100PE,2021-01-11 10:02:00,25,333.88599999999997,32100,350.921,333.88599999999997,2021-01-11 10:03:00,SL HIT,-170.35000000000053
233,378.6,BANKNIFTY14JAN2132100CE,2021-01-11 10:04:00,25,386.172,32100,367.242,367.242,2021-01-11 10:07:00,TP HIT,283.9500000000001
234,331.2,BANKNIFTY14JAN2132100PE,2021-01-11 10:04:00,25,324.57599999999996,32100,341.13599999999997,321.264,2021-01-11 10:07:00,TP HIT,248.39999999999947
235,365.75,BANKNIFTY14JAN2132100CE,2021-01-11 10:08:00,25,373.065,32100,354.7775,373.065,2021-01-11 10:12:00,SL HIT,-182.87499999999994
236,350.95,BANKNIFTY14JAN2132100PE,2021-01-11 10:08:00,25,343.931,32100,361.4785,343.931,2021-01-11 10:12:00,SL HIT,-175.47500000000014
237,407.6,BANKNIFTY14JAN2132000CE,2021-01-11 10:13:00,25,415.752,32000,395.372,395.372,2021-01-11 10:15:00,TP HIT,305.7000000000002
238,321.0,BANKNIFTY14JAN2132000PE,2021-01-11 10:13:00,25,314.58,32000,330.63,311.37,2021-01-11 10:15:00,TP HIT,240.7499999999999
239,321.0,BANKNIFTY14JAN2132000PE,2021-01-11 10:13:00,25,314.58,32000,330.63,364.55,2021-01-11 10:15:00,Time Up,-1088.7500000000002
240,407.6,BANKNIFTY14JAN2132000CE,2021-01-11 10:13:00,25,415.752,32000,395.372,354.95,2021-01-11 10:15:00,Time Up,1316.250000000001
241,495.0,BANKNIFTY14JAN2131800CE,2021-01-12 09:15:00,25,504.9,31800,480.15,480.15,2021-01-12 09:16:00,TP HIT,371.25000000000057
242,279.5,BANKNIFTY14JAN2131800PE,2021-01-12 09:15:00,25,273.91,31800,287.885,271.115,2021-01-12 09:16:00,TP HIT,209.62499999999977
243,369.95,BANKNIFTY14JAN2131700CE,2021-01-12 09:17:00,25,377.349,31700,358.8515,358.8515,2021-01-12 09:18:00,TP HIT,277.46250000000003
244,274.05,BANKNIFTY14JAN2131700PE,2021-01-12 09:17:00,25,268.569,31700,282.2715,265.8285,2021-01-12 09:18:00,TP HIT,205.5374999999998
245,309.95,BANKNIFTY14JAN2131800PE,2021-01-12 09:19:00,25,303.751,31800,319.2485,303.751,2021-01-12 09:21:00,SL HIT,-154.9750000000003
246,329.05,BANKNIFTY14JAN2131800CE,2021-01-12 09:22:00,25,335.63100000000003,31800,319.1785,335.63100000000003,2021-01-12 09:27:00,SL HIT,-164.52500000000043
247,306.5,BANKNIFTY14JAN2131800PE,2021-01-12 09:22:00,25,300.37,31800,315.695,300.37,2021-01-12 09:27:00,SL HIT,-153.2499999999999
248,329.4,BANKNIFTY14JAN2131800CE,2021-01-12 09:28:00,25,335.988,31800,319.518,335.988,2021-01-12 09:29:00,SL HIT,-164.70000000000056
249,303.9,BANKNIFTY14JAN2131800PE,2021-01-12 09:28:00,25,297.822,31800,313.017,297.822,2021-01-12 09:29:00,SL HIT,-151.94999999999936
250,354.1,BANKNIFTY14JAN2131800CE,2021-01-12 09:30:00,25,361.182,31800,343.47700000000003,343.47700000000003,2021-01-12 09:31:00,TP HIT,265.57499999999976
251,278.15,BANKNIFTY14JAN2131800PE,2021-01-12 09:30:00,25,272.587,31800,286.49449999999996,269.8055,2021-01-12 09:31:00,TP HIT,208.61249999999956
252,321.1,BANKNIFTY14JAN2131900PE,2021-01-12 09:32:00,25,314.678,31900,330.733,314.678,2021-01-12 09:33:00,SL HIT,-160.55000000000064
253,318.95,BANKNIFTY14JAN2131900CE,2021-01-12 09:34:00,25,325.329,31900,309.3815,325.329,2021-01-12 09:35:00,SL HIT,-159.47500000000048
254,320.75,BANKNIFTY14JAN2131900PE,2021-01-12 09:34:00,25,314.335,31900,330.3725,314.335,2021-01-12 09:35:00,SL HIT,-160.3750000000005
255,328.6,BANKNIFTY14JAN2131900CE,2021-01-12 09:36:00,25,335.172,31900,318.742,335.172,2021-01-12 09:39:00,SL HIT,-164.30000000000007
256,313.8,BANKNIFTY14JAN2131900PE,2021-01-12 09:36:00,25,307.524,31900,323.214,307.524,2021-01-12 09:39:00,SL HIT,-156.90000000000026
257,333.25,BANKNIFTY14JAN2131900CE,2021-01-12 09:40:00,25,339.915,31900,323.2525,339.915,2021-01-12 09:41:00,SL HIT,-166.6250000000005
258,304.8,BANKNIFTY14JAN2131900PE,2021-01-12 09:40:00,25,298.704,31900,313.944,298.704,2021-01-12 09:41:00,SL HIT,-152.4000000000001
259,343.6,BANKNIFTY14JAN2131900CE,2021-01-12 09:42:00,25,350.47200000000004,31900,333.29200000000003,333.29200000000003,2021-01-12 09:47:00,TP HIT,257.6999999999998
260,294.9,BANKNIFTY14JAN2131900PE,2021-01-12 09:42:00,25,289.00199999999995,31900,303.74699999999996,286.053,2021-01-12 09:47:00,TP HIT,221.1749999999995
261,337.65,BANKNIFTY14JAN2131900CE,2021-01-12 09:48:00,25,344.40299999999996,31900,327.52049999999997,327.52049999999997,2021-01-12 09:54:00,TP HIT,253.23750000000018
262,302.7,BANKNIFTY14JAN2131900PE,2021-01-12 09:48:00,25,296.646,31900,311.781,293.61899999999997,2021-01-12 09:54:00,TP HIT,227.02500000000043
263,326.7,BANKNIFTY14JAN2131900CE,2021-01-12 09:55:00,25,333.234,31900,316.899,333.234,2021-01-12 09:58:00,SL HIT,-163.3499999999998
264,314.0,BANKNIFTY14JAN2131900PE,2021-01-12 09:55:00,25,307.72,31900,323.42,307.72,2021-01-12 09:58:00,SL HIT,-156.99999999999932
265,373.3,BANKNIFTY14JAN2131800CE,2021-01-12 09:59:00,25,380.766,31800,362.101,362.101,2021-01-12 10:00:00,TP HIT,279.9750000000003
266,272.3,BANKNIFTY14JAN2131800PE,2021-01-12 09:59:00,25,266.854,31800,280.469,264.13100000000003,2021-01-12 10:00:00,TP HIT,204.22499999999957
267,329.25,BANKNIFTY14JAN2131900CE,2021-01-12 10:01:00,25,335.835,31900,319.3725,319.3725,2021-01-12 10:11:00,TP HIT,246.93749999999994
268,308.8,BANKNIFTY14JAN2131900PE,2021-01-12 10:01:00,25,302.624,31900,318.064,299.536,2021-01-12 10:11:00,TP HIT,231.60000000000025
269,312.5,BANKNIFTY14JAN2131900PE,2021-01-12 10:12:00,25,306.25,31900,321.875,303.125,2021-01-12 10:13:00,TP HIT,234.375
270,314.7,BANKNIFTY14JAN2131900CE,2021-01-12 10:14:00,25,320.99399999999997,31900,305.259,320.99399999999997,2021-01-12 10:15:00,SL HIT,-157.34999999999957
271,315.0,BANKNIFTY14JAN2131900PE,2021-01-12 10:14:00,25,308.7,31900,324.45,308.7,2021-01-12 10:15:00,SL HIT,-157.50000000000028
272,315.0,BANKNIFTY14JAN2131900PE,2021-01-12 10:14:00,25,308.7,31900,324.45,273.9,2021-01-12 10:15:00,Time Up,1027.5000000000005
273,314.7,BANKNIFTY14JAN2131900CE,2021-01-12 10:14:00,25,320.99399999999997,31900,305.259,362.45,2021-01-12 10:15:00,Time Up,-1193.75
274,180.05,BANKNIFTY14JAN2132600CE,2021-01-13 09:15:00,25,183.651,32600,174.6485,183.651,2021-01-13 09:16:00,SL HIT,-90.02499999999998
275,284.5,BANKNIFTY14JAN2132600PE,2021-01-13 09:15:00,25,278.81,32600,293.035,278.81,2021-01-13 09:16:00,SL HIT,-142.24999999999994
276,212.7,BANKNIFTY14JAN2132500CE,2021-01-13 09:17:00,25,216.95399999999998,32500,206.319,216.95399999999998,2021-01-13 09:18:00,SL HIT,-106.34999999999977
277,264.2,BANKNIFTY14JAN2132500PE,2021-01-13 09:17:00,25,258.916,32500,272.126,258.916,2021-01-13 09:18:00,SL HIT,-132.0999999999998
278,249.0,BANKNIFTY14JAN2132500PE,2021-01-13 09:19:00,25,244.02,32500,256.47,244.02,2021-01-13 09:20:00,SL HIT,-124.49999999999974
279,232.95,BANKNIFTY14JAN2132500CE,2021-01-13 09:21:00,25,237.60899999999998,32500,225.9615,225.9615,2021-01-13 09:23:00,TP HIT,174.7124999999997
280,218.05,BANKNIFTY14JAN2132500PE,2021-01-13 09:21:00,25,213.68900000000002,32500,224.59150000000002,211.5085,2021-01-13 09:23:00,TP HIT,163.53750000000034
281,218.55,BANKNIFTY14JAN2132500CE,2021-01-13 09:24:00,25,222.92100000000002,32500,211.9935,222.92100000000002,2021-01-13 09:25:00,SL HIT,-109.27500000000023
282,233.25,BANKNIFTY14JAN2132500PE,2021-01-13 09:24:00,25,228.585,32500,240.2475,228.585,2021-01-13 09:25:00,SL HIT,-116.6249999999998
283,226.8,BANKNIFTY14JAN2132500CE,2021-01-13 09:26:00,25,231.336,32500,219.996,231.336,2021-01-13 09:29:00,SL HIT,-113.40000000000003
284,224.75,BANKNIFTY14JAN2132500PE,2021-01-13 09:26:00,25,220.255,32500,231.4925,220.255,2021-01-13 09:29:00,SL HIT,-112.37500000000011
285,233.3,BANKNIFTY14JAN2132500CE,2021-01-13 09:30:00,25,237.966,32500,226.30100000000002,226.30100000000002,2021-01-13 09:31:00,TP HIT,174.97499999999988
286,217.75,BANKNIFTY14JAN2132500PE,2021-01-13 09:30:00,25,213.395,32500,224.2825,211.2175,2021-01-13 09:31:00,TP HIT,163.31249999999997
287,204.75,BANKNIFTY14JAN2132600CE,2021-01-13 09:32:00,25,208.845,32600,198.6075,208.845,2021-01-13 09:35:00,SL HIT,-102.37499999999997
288,237.0,BANKNIFTY14JAN2132600PE,2021-01-13 09:32:00,25,232.26,32600,244.11,232.26,2021-01-13 09:35:00,SL HIT,-118.50000000000023
289,250.75,BANKNIFTY14JAN2132600CE,2021-01-13 09:36:00,25,255.765,32600,243.2275,243.2275,2021-01-13 09:38:00,TP HIT,188.0625000000002
290,212.25,BANKNIFTY14JAN2132600PE,2021-01-13 09:36:00,25,208.005,32600,218.6175,205.8825,2021-01-13 09:38:00,TP HIT,159.18750000000017
291,209.05,BANKNIFTY14JAN2132700CE,2021-01-13 09:39:00,25,213.23100000000002,32700,202.7785,202.7785,2021-01-13 09:44:00,TP HIT,156.78750000000008
292,251.3,BANKNIFTY14JAN2132600CE,2021-01-13 09:45:00,25,256.326,32600,243.76100000000002,243.76100000000002,2021-01-13 09:46:00,TP HIT,188.47499999999968
293,207.25,BANKNIFTY14JAN2132600PE,2021-01-13 09:45:00,25,203.105,32600,213.4675,201.0325,2021-01-13 09:46:00,TP HIT,155.43750000000003
294,256.45,BANKNIFTY14JAN2132600CE,2021-01-13 09:47:00,25,261.579,32600,248.7565,248.7565,2021-01-13 09:48:00,TP HIT,192.3375
295,201.85,BANKNIFTY14JAN2132600PE,2021-01-13 09:47:00,25,197.813,32600,207.9055,195.7945,2021-01-13 09:48:00,TP HIT,151.38749999999987
296,214.3,BANKNIFTY14JAN2132600PE,2021-01-13 09:49:00,25,210.014,32600,220.729,210.014,2021-01-13 09:52:00,SL HIT,-107.15000000000003
297,217.7,BANKNIFTY14JAN2132600PE,2021-01-13 09:53:00,25,213.34599999999998,32600,224.231,213.34599999999998,2021-01-13 09:55:00,SL HIT,-108.85000000000034
298,248.75,BANKNIFTY14JAN2132600CE,2021-01-13 09:56:00,25,253.725,32600,241.2875,241.2875,2021-01-13 09:58:00,TP HIT,186.56250000000014
299,204.35,BANKNIFTY14JAN2132600PE,2021-01-13 09:56:00,25,200.263,32600,210.4805,198.21949999999998,2021-01-13 09:58:00,TP HIT,153.2625000000003
300,214.8,BANKNIFTY14JAN2132600PE,2021-01-13 09:59:00,25,210.50400000000002,32600,221.244,210.50400000000002,2021-01-13 10:00:00,SL HIT,-107.3999999999998
301,200.95,BANKNIFTY14JAN2132600PE,2021-01-13 10:01:00,25,196.93099999999998,32600,206.9785,196.93099999999998,2021-01-13 10:02:00,SL HIT,-100.47500000000014
302,250.95,BANKNIFTY14JAN2132600CE,2021-01-13 10:03:00,25,255.969,32600,243.42149999999998,243.42149999999998,2021-01-13 10:05:00,TP HIT,188.2125000000002
303,242.6,BANKNIFTY14JAN2132600CE,2021-01-13 10:06:00,25,247.452,32600,235.322,235.322,2021-01-13 10:15:00,TP HIT,181.9499999999998
304,199.1,BANKNIFTY14JAN2132600PE,2021-01-13 10:06:00,25,195.118,32600,205.073,193.12699999999998,2021-01-13 10:15:00,TP HIT,149.32500000000033
305,199.1,BANKNIFTY14JAN2132600PE,2021-01-13 10:06:00,25,195.118,32600,205.073,206.25,2021-01-13 10:15:00,Time Up,-178.75000000000014
306,242.6,BANKNIFTY14JAN2132600CE,2021-01-13 10:06:00,25,247.452,32600,235.322,232.7,2021-01-13 10:15:00,Time Up,247.50000000000014
307,185.15,BANKNIFTY14JAN2132500CE,2021-01-14 09:15:00,25,188.853,32500,179.59550000000002,179.59550000000002,2021-01-14 09:16:00,TP HIT,138.86249999999976
308,120.0,BANKNIFTY14JAN2132500PE,2021-01-14 09:15:00,25,117.6,32500,123.6,117.6,2021-01-14 09:16:00,SL HIT,-60.00000000000014
309,135.35,BANKNIFTY14JAN2132600CE,2021-01-14 09:17:00,25,138.057,32600,131.2895,138.057,2021-01-14 09:18:00,SL HIT,-67.67499999999984
310,118.45,BANKNIFTY14JAN2132600PE,2021-01-14 09:17:00,25,116.081,32600,122.0035,116.081,2021-01-14 09:18:00,SL HIT,-59.224999999999994
311,143.65,BANKNIFTY14JAN2132600CE,2021-01-14 09:19:00,25,146.523,32600,139.3405,139.3405,2021-01-14 09:20:00,TP HIT,107.73750000000035
312,106.55,BANKNIFTY14JAN2132600PE,2021-01-14 09:19:00,25,104.419,32600,109.7465,103.3535,2021-01-14 09:20:00,TP HIT,79.91250000000001
313,108.3,BANKNIFTY14JAN2132700CE,2021-01-14 09:21:00,25,110.466,32700,105.051,110.466,2021-01-14 09:22:00,SL HIT,-54.14999999999992
314,124.2,BANKNIFTY14JAN2132700PE,2021-01-14 09:21:00,25,121.71600000000001,32700,127.926,121.71600000000001,2021-01-14 09:22:00,SL HIT,-62.099999999999866
315,115.7,BANKNIFTY14JAN2132700PE,2021-01-14 09:23:00,25,113.386,32700,119.171,112.229,2021-01-14 09:24:00,TP HIT,86.77500000000009
316,113.55,BANKNIFTY14JAN2132700CE,2021-01-14 09:25:00,25,115.821,32700,110.1435,110.1435,2021-01-14 09:26:00,TP HIT,85.16249999999985
317,107.5,BANKNIFTY14JAN2132700CE,2021-01-14 09:27:00,25,109.65,32700,104.275,109.65,2021-01-14 09:28:00,SL HIT,-53.75000000000014
318,137.35,BANKNIFTY14JAN2132600CE,2021-01-14 09:29:00,25,140.09699999999998,32600,133.2295,133.2295,2021-01-14 09:30:00,TP HIT,103.01249999999982
319,100.8,BANKNIFTY14JAN2132600PE,2021-01-14 09:29:00,25,98.78399999999999,32600,103.824,97.776,2021-01-14 09:30:00,TP HIT,75.60000000000002
320,110.45,BANKNIFTY14JAN2132600PE,2021-01-14 09:31:00,25,108.241,32600,113.76350000000001,107.1365,2021-01-14 09:32:00,TP HIT,82.83750000000012
321,118.55,BANKNIFTY14JAN2132600CE,2021-01-14 09:33:00,25,120.92099999999999,32600,114.9935,120.92099999999999,2021-01-14 09:34:00,SL HIT,-59.27499999999988
322,114.2,BANKNIFTY14JAN2132600PE,2021-01-14 09:33:00,25,111.916,32600,117.626,111.916,2021-01-14 09:34:00,SL HIT,-57.10000000000015
323,116.5,BANKNIFTY14JAN2132600CE,2021-01-14 09:35:00,25,118.83,32600,113.005,113.005,2021-01-14 09:36:00,TP HIT,87.37500000000011
